Education,Income,Kidhome,Marital_Status,NumDealsPurchases,Recency,Teenhome,Year_Birth,Months_After_2012,Succesful_cmp
1,-1.7360448618074438,1,3,2,1,0,1984,9,0
4,1.5371986181092978,0,0,1,1,0,1961,17,1
2,-0.635215927410806,1,2,3,74,0,1969,24,0
1,0.1275863501093595,1,3,3,76,1,1971,23,0
3,0.2800627193803388,1,2,7,52,1,1977,30,4
2,0.6073917388294048,0,2,2,97,1,1958,12,0
2,1.1479260736438963,1,2,4,38,1,1975,21,0
3,0.8725903749664603,0,1,1,69,0,1955,18,4
2,-0.4315870996987353,1,0,8,9,1,1965,16,0
2,0.97853902861431,0,0,1,79,0,1955,21,0
4,0.1664061610358864,1,0,9,11,2,1955,22,4
4,0.5091977044520769,0,1,4,37,1,1959,12,0
2,0.0534503213002161,0,2,5,70,1,1954,21,3
4,0.4228224572762066,0,2,2,57,1,1952,10,0
4,-0.7437338826241898,1,0,2,82,0,1981,17,0
3,-1.094934049345765,1,3,1,55,1,1960,18,0
2,-0.9389540870308756,1,1,1,77,0,1976,18,0
3,-0.4471897673876162,1,2,1,43,0,1986,13,0
3,0.571421516911925,0,0,3,30,1,1963,13,0
2,0.432772661520912,0,3,2,46,1,1967,18,0
2,-0.6059258895637153,1,3,7,90,2,1972,8,0
2,-0.584203612691471,1,2,2,64,0,1983,28,0
3,0.0581684932660154,1,3,1,40,1,1976,27,0
2,-0.0275527498749916,0,2,2,84,1,1976,10,0
2,-1.3853118408250564,0,1,1,91,0,1956,8,0
2,0.8448419180586901,0,1,4,46,1,1954,14,0
2,0.334111481404396,0,3,1,90,0,1954,17,0
2,1.936094364801973,1,3,3,97,2,1954,17,4
2,-0.2735984107053371,2,1,1,3,1,1962,27,0
2,0.0446212668295619,0,3,2,32,1,1971,13,3
3,-0.649557301603879,1,1,2,24,1,1950,29,0
1,-1.2021907110633412,1,3,3,39,0,1978,18,0
4,-0.2095994444365743,1,2,2,39,1,1966,21,0
1,-0.9380665101264184,0,0,1,7,1,1977,30,0
2,0.9094481737883974,2,3,2,26,0,1978,27,0
3,0.3128563502713398,0,2,4,25,1,1956,9,5
2,1.5754111395748802,0,1,1,6,0,1954,27,1
2,1.3544044903650143,0,3,1,20,0,1969,14,1
2,-0.5436553625299483,1,3,2,59,1,1972,19,0
2,-0.7940454787347426,1,3,3,77,0,1973,30,0
3,-0.8593057384993131,0,2,1,51,1,1966,30,0
4,-0.4293915147245515,2,0,1,53,0,1971,17,0
3,-0.6309649011841947,1,3,3,62,1,1955,27,0
2,0.3641489524341876,0,3,3,96,1,1965,12,0
2,1.0967736152028051,0,2,1,25,0,1978,23,1
2,1.7943156329584,0,3,1,2,0,1956,28,0
2,0.4370236877475232,0,3,2,1,1,1968,16,0
2,1.3285246164139963,0,3,1,92,0,1966,11,5
4,1.3298793390576416,0,3,1,56,1,1975,9,0
2,0.6944677046140572,0,2,1,73,0,1967,19,0
2,0.1909313123432589,0,2,2,9,0,1965,13,3
2,-1.3102882351114558,1,1,1,80,0,1969,10,0
2,0.0942788589052516,0,2,5,21,1,1958,18,0
3,0.2965996785475956,0,0,4,77,1,1964,13,0
2,-1.23390990675421,1,3,3,35,0,1987,9,0
2,0.7968193360701588,0,3,4,61,1,1970,11,0
2,1.0547772132497997,0,2,1,21,0,1971,18,5
4,0.1707506164103352,0,1,1,85,0,1944,23,4
2,-0.5047421224555838,0,2,1,98,1,1978,16,0
2,-0.1528879516991452,1,3,1,8,2,1953,24,0
3,1.0924758744022751,0,0,1,16,0,1970,14,1
4,-0.298030132864872,0,3,1,10,1,1948,20,0
2,-0.658666643518046,1,1,2,75,2,1962,13,0
4,1.246493824612575,0,2,1,83,1,1971,16,0
2,-0.7997913713267557,1,3,3,62,1,1951,13,0
1,1.418590314929452,0,2,1,30,0,1977,27,1
2,0.7228701655566906,0,3,4,51,2,1952,19,4
2,-0.1304649562181188,0,0,2,17,1,1974,18,0
0,-1.6862471260099978,1,0,1,26,0,1979,18,0
2,-0.2361333224224555,1,0,4,20,1,1967,11,0
3,-0.4363519862384534,1,1,2,92,0,1972,22,0
4,0.1519713576949756,0,3,3,65,1,1969,11,2
2,-0.9410562428572218,1,3,2,73,0,1973,14,3
2,0.8083578358281035,0,0,1,14,1,1965,27,4
2,-0.4562523947278643,0,3,1,40,0,1948,21,0
2,1.1902027630404148,0,3,1,70,0,1963,23,5
2,0.7227300218349342,0,2,1,6,0,1987,9,0
1,-0.9714674304783636,1,1,1,54,0,1973,26,0
2,0.6733527172027574,1,3,7,57,1,1978,18,0
2,-0.4407898707607399,0,3,1,96,0,1964,28,0
2,1.8564927308443293,0,0,1,58,0,1971,13,0
3,3.398932597978631e-16,0,2,2,83,1,1954,18,0
2,0.2068142674756526,1,2,8,51,1,1981,10,0
2,0.2605827420561971,1,0,4,83,0,1979,18,0
2,-0.0197047014566323,0,1,3,27,1,1952,12,0
1,0.6421006672510768,0,0,1,18,0,1972,22,0
2,-0.2827544671934229,0,0,2,20,1,1964,17,3
4,0.6776504580032874,0,3,3,1,1,1955,15,1
2,0.5173260403139489,0,1,1,82,0,1959,23,0
4,-0.4186471627232264,1,0,1,91,1,1977,24,0
4,0.6469589829386325,1,1,3,1,1,1971,29,0
2,0.9293485822778084,0,2,1,29,0,1982,17,0
3,-0.2734115524096619,1,2,1,84,1,1976,29,0
4,0.7990149210443426,0,3,1,16,1,1966,11,0
3,0.2337218620528842,2,3,7,60,1,1965,22,0
2,-0.8395921883055775,1,1,1,43,0,1970,15,0
1,0.0110334881819412,2,0,1,2,1,1978,29,0
3,-0.1779269633196246,0,3,3,24,1,1949,18,0
2,1.3016637364106836,0,3,1,6,1,1959,27,4
2,-1.4687440698440422,1,0,1,58,0,1988,29,0
2,-0.5212790816228408,1,3,2,77,2,1964,13,0
2,-0.3887031208412724,0,1,2,37,1,1969,8,0
2,0.1062377898284656,0,3,4,46,1,1977,14,0
2,0.5834738769829767,1,0,4,70,0,1989,26,0
2,0.1697696103580403,0,2,2,63,1,1973,20,3
4,-0.1294839501658239,0,2,1,63,1,1976,25,0
4,1.2200066612006124,0,3,1,72,0,1972,28,0
2,-0.5622944775235514,1,3,2,30,0,1983,14,0
2,0.6220601150399095,0,3,1,9,0,1944,16,0
3,0.8845025913157556,0,0,1,42,0,1976,14,0
3,0.4378178355041429,1,0,5,42,1,1958,15,0
1,-1.1897646344009392,0,2,2,92,0,1958,9,0
1,0.8859507431072385,0,3,1,41,0,1965,28,5
0,-1.981202945733332,1,1,2,31,0,1976,8,0
3,2.187091770467712,0,0,0,23,0,1960,26,4
3,-0.4573268299279968,1,3,2,20,1,1969,22,0
2,-0.030075336866607,0,2,1,45,0,1948,26,0
3,0.4594466832285496,0,3,2,74,1,1961,21,0
3,0.0369600767068779,0,3,6,72,1,1955,14,0
4,0.3047280144094677,0,3,2,59,1,1955,27,4
0,-1.283660927977737,1,3,3,46,0,1981,14,0
2,-1.098577786111432,2,3,3,53,0,1978,26,0
2,0.8954805161866747,1,1,3,80,0,1973,10,0
3,-0.5947143918232021,0,1,1,1,0,1960,17,0
2,0.9408403674618344,0,3,1,18,0,1974,10,0
2,0.6441561085035042,0,2,2,58,1,1955,16,0
4,-0.7012703349319961,1,3,4,49,1,1967,8,0
2,-0.1307452436616316,0,1,2,29,1,1949,22,0
2,3.398932597978631e-16,1,0,0,19,0,1986,14,0
3,1.043191998917936,0,1,4,70,1,1971,20,1
2,0.2976273991738094,0,1,1,87,1,1975,24,0
2,4.913774735534436,0,2,0,13,0,1977,16,0
4,0.5817921523218997,0,2,1,27,1,1970,20,0
3,1.1126565703351987,0,0,1,12,0,1982,19,4
4,-0.9529217446325982,1,0,2,98,0,1974,18,0
2,-0.7952600576566317,0,3,1,71,0,1992,18,0
2,0.7234307404437162,0,3,5,63,1,1974,8,0
2,0.4900914437192856,0,0,2,61,1,1959,25,4
2,-1.5189155222328383,1,2,3,8,0,1982,26,0
0,-1.1721065254596308,1,0,1,52,0,1991,28,0
3,-1.161268744310468,1,3,1,64,0,1983,16,0
4,0.1613142724787366,1,1,1,65,1,1976,23,0
2,-1.3785849421807486,1,3,3,86,0,1982,26,0
2,-0.8668734994741596,1,2,3,60,1,1952,19,0
4,1.0298316307771576,0,0,1,5,0,1987,26,1
2,-0.0576369354787019,0,3,4,45,1,1953,14,0
2,1.8164116264219947,0,0,1,57,0,1948,19,0
3,0.5085437004172136,1,3,11,3,1,1949,10,4
2,-1.0220125994585108,0,0,1,27,1,1961,14,0
3,-0.8364623118530176,0,2,1,14,1,1968,9,0
1,-0.6201738346089508,1,2,6,80,0,1989,10,0
2,0.7721073264671109,0,3,1,48,0,1988,13,0
4,3.398932597978631e-16,2,3,12,4,1,1957,11,0
2,0.4010534658300435,1,3,4,92,1,1961,8,0
2,-1.6418215662132143,0,0,1,49,0,1950,19,3
3,-0.3822565096404773,1,2,6,9,1,1952,14,0
2,-0.0787986374639206,1,2,3,75,0,1982,20,0
3,-0.726449490274232,1,3,1,11,1,1949,21,0
2,1.668653429116815,0,2,1,62,0,1988,19,1
1,-0.7600839834957716,2,3,7,94,1,1973,8,0
4,0.3985775934123468,0,3,4,81,1,1971,21,0
2,-1.0720906226994695,1,3,2,19,0,1981,23,0
1,-1.1974258245236231,0,2,1,12,0,1976,21,0
2,0.8944995101343798,0,3,2,61,1,1951,14,0
1,-1.3373359734104435,1,3,2,92,0,1988,9,0
4,1.2178110762264287,0,1,1,38,1,1956,9,4
3,-0.1200476062342253,1,0,1,55,1,1951,20,0
1,-1.3896095816255865,1,3,2,49,0,1975,24,0
2,-0.3534336175325747,1,3,2,86,1,1965,20,0
2,0.47780551077864,0,3,1,49,0,1957,19,0
2,-0.5563617266358633,0,1,1,23,1,1952,22,0
1,-0.976465889887676,1,3,1,99,0,1977,13,0
2,-0.6662344044928924,1,0,1,82,0,1976,26,0
1,-0.4760126594955188,0,1,6,31,1,1955,14,0
2,0.6412130903466196,0,3,1,54,1,1972,27,0
4,-1.0835356933095768,1,2,1,16,1,1966,30,3
4,0.8092921273064796,0,3,4,41,1,1975,30,0
2,-1.3321506557054563,1,0,1,71,0,1987,12,0
2,0.8797844193499562,0,1,2,82,0,1951,14,0
2,-0.9625916614337908,1,3,2,24,1,1977,24,0
2,-1.1115644376608598,1,3,3,23,0,1970,17,0
4,0.8445616306151773,0,2,1,54,0,1982,22,0
2,0.6402787988682435,0,3,1,77,1,1976,24,0
4,-0.3645516861252503,1,3,1,24,1,1957,25,0
3,-0.38136893273602,0,2,3,11,1,1968,22,4
2,3.398932597978631e-16,0,3,1,69,0,1989,18,1
2,1.1718439354903245,0,2,2,12,1,1972,22,3
2,-0.2931251026033976,1,1,1,37,0,1971,24,0
2,0.8662839074874217,0,3,1,73,0,1953,9,4
2,-1.5493267098539805,1,3,3,14,0,1971,13,0
3,1.2298167217235616,0,3,1,13,0,1988,22,0
4,-0.2896215095594872,1,3,2,13,1,1964,14,0
2,-0.3478745832362369,1,2,2,57,1,1960,20,0
4,-0.3219012801373814,0,2,1,25,1,1974,17,0
2,-0.9183529599326824,1,3,1,1,0,1973,13,0
2,-1.807798447346728,1,3,4,48,1,1970,20,0
2,0.679425611812202,1,0,2,30,0,1985,8,0
2,1.489503038138198,0,2,1,57,0,1952,17,5
2,0.8253619407345485,0,0,2,35,1,1962,15,0
4,-0.1522806622382007,1,3,1,90,1,1950,17,0
4,0.1277264938311159,0,3,8,72,1,1962,14,0
2,-0.5222133731012168,0,1,4,30,1,1976,9,0
2,-1.0136039761531257,1,2,1,75,2,1972,9,0
2,-0.0829562345426942,1,3,7,47,1,1980,30,0
2,0.0654092522234301,1,3,4,4,1,1976,17,0
2,-0.1868961615120352,0,0,2,8,1,1952,13,0
2,-1.5699745515260923,0,3,1,1,0,1990,22,0
1,0.1275863501093595,1,3,3,76,1,1971,23,0
2,-1.5536244506545107,1,0,4,95,1,1964,18,0
4,-0.6329269132887845,0,3,2,65,0,1974,9,0
4,-1.1826640191652809,1,1,2,71,0,1967,27,0
2,-0.371325299343477,1,2,6,46,0,1980,10,0
4,0.6781643183163942,0,1,2,99,1,1976,15,0
2,0.4321186574860488,0,0,1,73,0,1970,20,0
3,-0.3972051732944949,0,0,3,0,1,1966,15,0
3,-0.1695183400142397,0,2,1,2,1,1961,23,0
3,-1.466828772313371,1,3,2,88,0,1985,15,0
2,0.5899204881837717,1,1,2,49,1,1954,30,0
2,-1.3537795034298632,1,3,3,29,0,1970,9,0
4,-0.0844978154820148,0,3,2,32,0,1983,18,0
3,-0.2737852690010123,1,0,4,86,1,1975,8,0
3,-1.2873513793173226,0,2,3,98,0,1979,8,0
2,-1.3872271383557275,1,1,2,31,1,1951,27,0
2,-1.575767158692024,1,2,1,21,0,1987,11,0
2,0.9450913936884456,0,3,1,79,0,1965,14,0
1,-2.0768743931190445,1,3,2,96,0,1986,14,0
2,0.0573743455093957,1,2,2,66,0,1970,22,0
0,-1.2648816692623774,1,2,1,52,0,1978,9,3
3,-0.5110018753607037,0,0,1,68,0,1987,22,0
2,-0.6633848154838453,1,2,2,49,1,1966,10,0
3,1.318527697595372,0,3,1,19,0,1944,27,1
2,0.2397480420884101,0,0,1,0,0,1961,30,2
1,-0.2304808589782801,0,3,5,98,1,1978,21,0
2,-0.0930465825091561,0,0,3,4,1,1958,19,0
2,0.2001340834052635,1,0,6,26,2,1975,24,0
3,-1.5633877966035408,1,2,1,75,0,1982,30,0
2,-0.7716224832537163,1,3,2,94,1,1967,14,0
0,-1.3280864877745204,0,0,1,67,1,1965,13,0
4,0.9112700421712308,0,0,1,86,0,1974,28,0
2,0.0791433369555588,0,1,2,29,0,1953,11,0
1,1.4620815832478595,0,0,1,56,0,1995,9,3
2,-2.179412882870821,0,3,0,12,1,1976,19,0
2,0.839609885779784,0,1,2,97,1,1964,18,0
2,0.4417885742872414,0,2,1,25,0,1982,14,3
2,-1.3944678973131424,1,3,2,46,1,1977,29,0
2,0.6474728432517394,0,3,1,99,0,1978,11,0
4,0.8315282644918308,0,0,3,38,0,1966,22,0
2,-1.9948903158915416,1,0,1,91,0,1989,24,0
2,0.730905072270725,0,2,1,84,0,1987,15,0
3,0.5213902082448849,0,1,5,53,1,1950,9,0
2,0.425345044267822,0,3,5,80,1,1976,8,0
2,0.5996371195588832,0,3,3,23,1,1971,13,0
2,1.4340528388965763,0,2,1,71,0,1946,21,1
2,1.5724681214179956,0,1,1,68,0,1964,25,0
3,0.6126237711083109,0,3,1,65,0,1943,20,0
1,-1.4471152221196355,0,2,1,14,0,1977,16,0
2,0.4357156796777967,0,3,2,34,1,1966,20,0
2,0.1683681731404762,0,1,1,22,1,1978,28,0
1,-0.9255470043161784,1,3,2,16,0,1983,29,0
2,-1.1605213111277672,1,3,2,78,1,1961,27,0
2,1.3283844726922398,0,3,1,62,0,1955,23,1
4,-0.0144259546038074,0,3,1,81,1,1976,29,0
2,-0.3292354682426338,0,2,3,11,1,1959,15,0
2,1.3161919688994317,1,3,2,40,0,1972,17,1
2,0.4948096156850849,0,1,1,27,0,1953,23,3
2,-0.598544986884544,1,0,3,1,0,1986,14,0
4,0.7812166683812779,0,2,1,56,0,1991,22,0
2,-0.3521256094628481,1,1,5,53,1,1971,14,0
2,1.9818746472424016,0,2,0,62,0,1953,15,1
2,0.618369663700324,0,2,2,34,2,1958,19,3
2,-1.0519566413404646,1,3,2,95,1,1960,20,0
1,0.5421314790648344,0,3,1,0,0,1954,25,3
0,-1.7238990725885546,1,0,5,76,1,1958,17,0
2,-0.5063304179688232,1,3,3,80,1,1968,23,0
2,0.6004779818894217,1,3,1,81,0,1978,25,0
2,0.5073758360692435,0,3,1,51,0,1954,17,0
2,-1.285809798378002,2,3,2,9,0,1972,29,0
2,-0.8746748333186,1,2,1,71,0,1986,26,0
3,-2.015211155546222,1,0,4,52,1,1952,15,0
3,-0.2586030324774007,1,0,3,6,1,1972,21,0
1,-0.7600839834957716,2,3,7,94,1,1973,8,0
4,-0.6800619183728587,1,3,2,14,0,1973,29,0
2,0.3145380749324167,0,3,1,21,1,1965,28,0
2,-0.6054587438245272,1,3,3,92,1,1954,11,0
2,-0.1419567414021448,0,3,3,93,2,1964,22,4
2,-1.3276193420353324,0,3,1,13,0,1957,26,0
2,-2.3129231351307658,1,3,15,42,0,1979,13,0
2,0.3977834456557271,0,0,7,25,1,1979,16,0
2,-0.0038684608981575,0,3,1,88,0,1958,22,0
2,0.4357156796777967,0,3,2,34,1,1966,20,0
2,0.1030611988019869,0,2,1,72,0,1969,17,0
2,1.424850067834572,0,1,1,78,0,1950,24,0
2,-0.3800142100923747,1,3,4,18,1,1971,9,0
2,-0.864350912482544,1,2,2,58,1,1965,28,0
2,-0.3903848455023494,1,0,3,45,1,1966,25,0
2,-1.1037163892425004,0,3,1,58,0,1952,28,0
2,0.1163748523688463,1,2,12,0,1,1956,9,0
2,-0.8115167293803757,1,2,2,68,1,1953,29,0
4,-2.163389784016671,1,2,1,68,1,1950,27,3
2,3.398932597978631e-16,1,3,1,11,0,1983,23,0
3,1.5413095006141526,0,1,1,73,0,1953,18,1
4,0.724692033939524,0,3,2,93,1,1947,21,0
2,-1.6550885052061548,1,2,1,23,0,1984,27,0
4,0.3318224672823746,2,3,2,74,1,1967,22,0
2,-1.2964607212314896,1,0,1,66,0,1970,15,0
3,-0.7552723823821346,2,0,2,94,1,1965,17,0
2,1.089345997949715,0,2,1,17,0,1952,13,0
2,-1.4296439714740024,1,3,2,5,0,1985,20,3
3,-1.0014114723603178,0,3,5,6,1,1960,8,0
3,-1.317855996086302,1,1,3,97,0,1968,11,0
2,0.2407757627146238,1,3,6,45,1,1978,14,0
2,0.1741140657324892,0,1,2,27,1,1966,14,3
2,-2.0768743931190445,0,3,1,61,1,1979,8,0
2,1.2398136405421858,0,0,1,12,0,1957,23,5
2,-0.1084156773284429,0,1,1,71,1,1952,28,0
4,-0.4818519812353694,1,0,2,67,1,1972,29,0
4,-0.702484913853885,1,1,2,74,1,1965,19,0
2,0.3009441339220445,0,1,1,55,1,1960,28,0
2,1.063092407407347,0,3,2,92,1,1972,21,0
2,-0.7078103752806288,1,2,1,88,1,1954,12,0
4,0.7013814615540402,0,2,1,98,0,1989,17,0
2,1.1535785370880718,0,2,1,91,0,1969,20,1
3,1.4212997602167428,0,2,1,55,0,1955,11,5
4,1.255042591639716,0,1,1,35,0,1964,9,0
2,0.966253095673664,0,1,1,60,0,1949,14,1
2,-1.5696475495086606,1,0,3,49,0,1989,23,0
4,-0.2304808589782801,1,1,1,6,1,1965,26,0
2,-0.0143792400298886,0,3,4,32,1,1960,11,0
2,0.3061294516270319,0,3,5,25,1,1964,21,0
2,-0.8049299744578242,1,2,1,2,0,1986,19,0
2,-1.3633092765092991,1,2,1,40,0,1978,18,0
2,1.0873839858451253,0,3,1,27,1,1964,23,0
2,-0.2738319835749311,0,2,5,11,1,1956,15,0
2,-1.5760007315616182,0,3,1,70,0,1990,12,0
2,-0.4614377124328517,1,3,2,86,0,1982,14,3
2,1.4739937995971548,0,3,1,31,0,1986,30,1
2,-0.3347010733911339,0,3,1,99,1,1966,30,0
2,-2.0768743931190445,1,0,4,54,0,1973,24,0
3,0.6357941997720382,0,3,2,96,1,1953,11,0
4,-0.2430003647885198,0,0,6,71,1,1963,11,0
2,-1.0084186584481385,1,1,3,33,1,1971,12,0
2,0.1305293682662442,0,2,3,87,1,1959,21,0
2,0.6190236677351872,0,3,2,25,1,1955,27,1
3,1.1940800726756755,0,3,1,30,1,1959,20,1
4,-0.4431255994566802,1,0,3,72,1,1976,26,0
4,-0.8369294575922056,1,2,1,97,0,1978,22,0
2,0.4035293382477401,0,3,4,2,1,1964,25,1
3,-0.025544023196483,0,3,2,42,1,1958,24,0
4,-0.2607519028776657,1,3,1,89,0,1978,27,0
3,1.236450191220032,0,1,3,36,0,1948,10,1
4,-0.067213423132057,0,1,2,25,1,1958,25,0
4,-0.0184901225347434,0,3,1,60,0,1987,10,4
4,-0.0429685592681972,1,3,2,11,1,1969,12,0
3,-0.2460368120932422,0,2,3,37,1,1958,18,0
3,1.0039517568261398,0,2,1,85,0,1982,24,1
2,-0.6653468275884351,0,3,2,4,1,1953,28,0
3,0.1814015392638227,0,3,1,19,1,1977,29,0
1,0.0595232159096607,0,3,1,18,1,1957,27,0
4,-0.3566102085590534,0,3,4,69,1,1972,15,4
1,1.3892535625084428,0,0,1,1,0,1983,15,1
4,1.0885518501930955,0,2,1,17,0,1955,16,4
3,0.4930344618761703,0,2,2,16,1,1967,21,0
1,1.4269055090869995,0,3,1,2,0,1960,19,0
4,0.1155339900383078,2,3,1,37,1,1950,17,0
1,0.1113296783856154,1,2,4,74,1,1956,19,0
2,-0.7442944575112155,2,3,2,34,1,1972,27,0
2,0.0502270156998185,1,1,8,30,1,1974,17,0
2,-0.4667631738595954,1,0,1,66,1,1981,23,0
4,0.1542136572430783,0,0,2,81,1,1972,12,0
2,-1.298469447909998,1,0,2,3,1,1970,22,0
3,0.3454631228666656,1,1,3,53,1,1952,23,0
2,-0.2760742831230338,1,3,10,11,1,1976,19,0
4,-1.1884566263312126,1,0,3,33,1,1949,16,0
2,1.7910923273580026,0,2,0,7,0,1979,25,5
4,1.2101031715298258,0,2,1,20,0,1958,23,0
4,0.8511483855377289,0,1,3,10,1,1976,19,0
1,-1.848299982934332,0,3,1,38,0,1978,12,0
4,-0.0112960781512475,0,2,1,55,1,1965,20,4
3,1.4571298384124662,0,3,1,80,0,1972,14,1
2,-0.4451810407091076,0,1,2,99,1,1973,26,0
2,1.3662232775664718,0,2,1,43,0,1970,25,2
2,-0.5369751784595592,0,0,6,78,1,1953,13,0
2,1.489503038138198,0,2,1,57,0,1952,17,5
2,0.6247695603272002,0,0,7,58,1,1973,25,4
1,0.8859507431072385,0,3,1,41,0,1965,28,5
4,0.8482053673808442,0,3,1,73,0,1972,13,0
1,-0.7929710435346101,1,2,2,40,1,1975,9,0
2,-1.542973527801023,0,3,1,15,0,1990,14,0
2,-2.220381564197613,0,3,0,0,1,1969,22,0
2,1.3056344751937818,0,3,1,30,0,1982,16,5
2,-0.102389497292917,0,0,1,92,0,1991,17,0
1,-1.253296454930514,1,2,2,10,0,1980,22,0
2,-0.687396106478111,1,1,1,90,1,1955,16,3
2,-0.077490629394194,0,3,2,52,1,1952,29,0
3,-0.4339228283946756,0,2,1,12,0,1992,16,0
2,0.6106617590037211,0,3,4,29,1,1959,15,0
4,-0.5242220997797254,2,0,1,24,1,1957,24,0
1,1.1125164266134424,1,2,1,27,0,1981,29,0
2,0.9181370845372951,0,2,1,26,0,1965,20,0
2,0.4174035667016252,0,2,5,61,1,1966,18,0
2,-0.2929382443077223,0,3,2,20,1,1968,25,4
4,0.2654877723176716,0,0,3,24,1,1970,25,3
2,1.3423988448678814,0,0,1,85,0,1963,24,0
2,-0.0860861109952541,1,2,2,68,1,1957,30,4
4,0.6068778785162979,0,0,2,29,1,1951,8,4
3,0.7562710859086361,0,2,1,86,0,1957,20,0
2,-0.9214828363852424,1,0,2,26,0,1974,8,3
4,-0.1647534534745216,0,0,5,3,1,1973,10,0
2,0.0073897514162744,0,2,2,55,1,1965,8,0
4,0.014910797817202,0,1,6,24,1,1963,13,0
1,-0.7198160207777616,1,3,5,74,0,1978,14,0
4,1.2599943364751094,0,3,1,19,0,1971,22,0
2,0.7131535341815791,0,3,3,4,1,1955,23,0
2,0.7818239578422224,0,2,1,3,0,1969,30,0
2,1.539113915639969,0,2,1,98,0,1972,22,2
4,-0.1256533551044819,1,2,3,92,0,1971,8,0
4,1.6359532273736517,0,1,1,67,0,1971,23,3
4,0.1419744388763514,0,0,5,3,1,1956,15,0
2,-1.3048226299629555,1,3,2,7,0,1976,18,0
2,-1.2456819793817486,1,3,1,51,0,1969,21,0
4,-0.6929084262005301,1,3,1,9,0,1971,27,3
2,0.2874903366334287,0,3,3,66,1,1959,13,0
1,2.082918270628777,0,3,0,4,0,1980,29,1
2,0.9482679847149242,0,0,2,28,1,1971,21,0
2,-1.2056475895333327,2,1,1,61,1,1956,15,0
4,-0.6313853323494639,1,3,2,58,1,1968,25,0
4,0.1005386118103714,0,1,2,97,1,1965,20,0
2,-0.4034649261996147,0,0,1,25,0,1974,28,0
2,-0.7121081160811589,1,3,6,16,0,1971,11,0
2,0.4608948350200326,0,0,1,56,1,1979,20,0
4,-0.752049076781737,1,1,2,37,1,1973,29,3
2,1.3735107510978055,0,1,1,18,0,1987,26,0
4,0.2145221721722554,1,1,3,48,1,1950,29,0
2,-0.0273658915793163,0,3,1,37,0,1991,18,0
2,-0.4407898707607399,0,3,1,96,0,1964,28,0
2,0.2224636497384522,1,3,5,64,1,1972,10,0
3,-0.5277256928236359,1,3,2,0,0,1979,15,0
2,-1.1391727508468734,1,3,4,45,0,1975,15,0
2,0.6441093939295854,0,3,4,96,1,1969,27,4
4,-1.01187553691813,0,0,1,48,0,1985,29,0
2,-0.2758874248273585,1,2,3,46,0,1972,14,0
3,0.4923804578413071,1,2,2,0,0,1979,24,0
4,-0.5425809273298158,0,3,2,48,1,1974,22,0
2,1.7627832955632068,1,1,3,22,1,1973,22,1
2,-0.0706235870281297,2,3,1,4,0,1970,28,0
3,0.6029538543071183,0,1,4,9,1,1950,25,4
2,0.6239754125705805,1,3,2,65,1,1962,16,0
4,-0.0574500771830267,1,0,9,62,1,1958,17,0
1,-0.2367406118834,0,3,1,91,1,1965,21,0
0,-1.6103359433919398,1,3,1,37,0,1989,15,0
1,0.3570016226246104,0,1,4,14,1,1977,19,4
4,1.4376031465144057,0,0,1,28,0,1984,21,0
2,0.863340889330537,0,2,1,49,0,1978,22,1
0,-1.1899047781226957,1,0,3,23,0,1978,17,0
2,-1.0127631138225872,1,0,1,13,0,1989,12,0
4,-0.8119371605456449,2,2,1,1,1,1972,28,0
2,-0.8740208292837367,1,0,2,11,0,1975,14,0
1,0.6013188442199602,1,0,8,51,1,1952,18,0
1,0.0593830721879043,0,3,4,86,1,1956,8,0
4,0.4690698854558234,0,0,1,25,1,1952,20,1
1,-1.1702846570767975,1,2,2,10,1,1976,20,0
1,0.886324459698589,0,3,2,57,1,1972,25,0
2,0.1776176587763995,0,2,2,97,1,1964,28,4
2,1.1862787388312352,0,3,2,38,1,1980,24,0
2,-0.5330511542503796,0,2,2,31,1,1970,10,4
2,1.0041853296957337,0,1,1,98,0,1968,22,4
3,0.1116099658291282,1,3,2,51,1,1953,30,0
4,0.7709394621191408,0,3,1,6,0,1969,12,0
4,4.91830604920456,0,3,15,98,1,1973,27,0
2,-1.104276964129526,0,2,1,68,1,1950,13,0
3,-0.9996363185514032,1,2,1,6,0,1976,18,0
2,0.8395164566319464,0,2,1,21,0,1971,17,0
4,-1.0996055067376456,1,1,1,36,0,1967,24,0
3,0.3491068596323324,0,1,3,88,1,1962,16,0
2,0.4925673161369823,0,3,4,40,1,1956,14,0
3,1.4302689584091537,0,2,1,66,0,1959,8,5
4,0.5272762445586544,0,3,1,60,2,1967,20,0
3,-0.568414086706915,0,3,2,89,1,1971,15,0
2,-0.6054587438245272,1,3,3,92,1,1954,11,0
2,0.1036684882629313,0,2,1,79,1,1967,25,0
4,0.7451997318898793,0,2,3,63,1,1949,29,0
2,-0.0068114790550422,1,1,2,37,1,1972,16,0
2,0.7037171902499806,0,3,1,93,0,1978,27,0
2,-1.089001298458077,1,0,1,54,0,1978,20,3
2,0.4192721496583774,0,2,2,41,1,1975,25,0
3,0.0880191060001317,0,3,4,64,1,1965,18,0
3,-0.7347646844317792,1,0,1,17,0,1971,22,0
2,-1.379939664824394,0,3,1,74,0,1963,16,0
3,0.6319636047106962,0,0,3,48,0,1957,25,0
3,0.5254076616019022,0,3,1,65,0,1974,27,5
2,0.8198029064382107,1,2,2,48,0,1980,11,0
